TRAD_COMMi,REGr,Value
ofd,kwt,0.128995607037305
ofd,lao,0.48802126642864
ofd,lka,0.0411580018893163
ofd,ltu,0.0943312186969742
ofd,lux,0.691731270306331
ofd,lva,0.557915178987179
ofd,mar,0.733024209627605
ofd,mdg,0.0787728060569344
ofd,mex,0.712689577685684
ofd,mlt,0.474999955310158
ofd,mng,0.407764340295438
ofd,moz,0.678460546847891
ofd,mus,0.925390457766784
ofd,mwi,0.369728333070105
ofd,mys,0.313006854013181
ofd,nam,0.856742357541314
ofd,nga,0.111256717923282
ofd,nic,0.590091657233984
ofd,nld,0.119664508672142
ofd,nor,0.763265392517617
ofd,npl,0.936801609924703
ofd,nzl,0.19579451227183
ofd,omn,0.417989177776014
ofd,pak,0.0169785041741716
ofd,pan,0.591492821775972
ofd,per,0.72253017506296
ofd,phl,0.880682477431379
ofd,pol,0.481255822015043
ofd,pri,0.0231964749741294
ofd,prt,0.169801587170038
ofd,pry,0.353414806538147
ofd,qat,0.519066713893321
ofd,rou,0.265113489828921
ofd,rus,0.585224700520491
ofd,rwa,0.368791677532704
ofd,sau,0.782741080416784
ofd,sen,0.0663983344171547
ofd,sgp,0.445273430017614
ofd,slv,0.176297738340704
ofd,svk,0.972350030923285
ofd,svn,0.446044473451608
ofd,swe,0.172171163888302
ofd,tgo,0.870564562784853
ofd,tha,0.389612229774926
ofd,tto,0.443431287685497
ofd,tun,0.327184410257578
ofd,tur,0.67848290995336
ofd,twn,0.827887409889645
ofd,tza,0.704350775681798
ofd,uga,0.617003356981405
ofd,ukr,0.913443790385839
ofd,ury,0.133886679136163
ofd,usa,0.627251311937217
ofd,ven,0.473508645676524
ofd,vnm,0.650520022245882
ofd,xac,0.140851027341386
ofd,xca,0.705633778211533
ofd,xcb,0.205234853623736
ofd,xcf,0.794936471891689
ofd,xea,0.194885212417339
ofd,xec,0.620614907827304
ofd,xee,0.990743353272165
ofd,xef,0.828316245120494
ofd,xer,0.749706755455838
ofd,xna,0.83650969404015
ofd,xnf,0.435166895644378
ofd,xoc,0.274466649551647
ofd,xsa,0.724744983976043
ofd,xsc,0.373830122284728
ofd,xse,0.541743982239629
ofd,xsm,0.212773422740261
ofd,xsu,0.51244415712523
ofd,xtw,0.881476816222862
ofd,xwf,0.989494926256233
ofd,xws,0.348553296653766
ofd,zaf,0.715566865978808
ofd,zmb,0.195004688988759
ofd,zwe,0.255953447136654
ofi,alb,0.757501134619866
ofi,are,0.0222690457980693
ofi,arg,0.687901179936007
ofi,arm,0.0736196863901873
ofi,aus,0.132251940759696
ofi,aut,0.416555900830644
ofi,aze,0.0153538180076757
ofi,bel,0.368581644924379
ofi,ben,0.0134220204585992
ofi,bfa,0.789064293016928
ofi,bgd,0.322160897370331
ofi,bgr,0.0716142716650901
ofi,bhr,0.42967186672843
ofi,blr,0.984805334214885
ofi,bol,0.175865170376491
ofi,bra,0.0739315186373941
ofi,brn,0.553041919560851
ofi,bwa,0.102511482676657
ofi,can,0.687524789469224
ofi,che,0.0471231461276321
ofi,chl,0.741274026499775
ofi,chn,0.0949309235694094
ofi,civ,0.459600774295412
ofi,cmr,0.535098550139684
ofi,col,0.178492048652358
ofi,cri,0.750671092871223
ofi,cyp,0.0973043233591452
ofi,cze,0.531297865289129
ofi,deu,0.160796162107489
ofi,dnk,0.894802341152398
ofi,dom,0.461711272729008
ofi,ecu,0.854409967760094
ofi,egy,0.0485256547982194
ofi,esp,0.45330397720993
ofi,est,0.314719732990306
ofi,eth,0.923961538703798
ofi,fin,0.28713725463126
ofi,fra,0.630728466686917
ofi,gbr,0.386116033475031
ofi,geo,0.742155019094432
ofi,gha,0.715431715280014
ofi,gin,0.635918243834891
ofi,grc,0.0120396443804054
ofi,gtm,0.947890331405854
ofi,hkg,0.764045358702403
ofi,hnd,0.980202631135188
ofi,hrv,0.283130467811392
ofi,hun,0.613272590799543
ofi,idn,0.379058313850429
ofi,ind,0.25789865034871
ofi,irl,0.774068352211905
ofi,irn,0.99079354773259
ofi,isr,0.646975831730715
ofi,ita,0.706868250318102
ofi,jam,0.0208012534090812
ofi,jor,0.899569904759698
ofi,jpn,0.207233639906584
ofi,kaz,0.424412713871731
ofi,ken,0.69482641825977
ofi,kgz,0.895875430282857
ofi,khm,0.469698985921217
ofi,kor,0.124417312476164
ofi,kwt,0.643622524007647
ofi,lao,0.395713307254254
ofi,lka,0.372695797886949
ofi,ltu,0.0417966322417122
ofi,lux,0.0937104680721995
ofi,lva,0.490219848009853
ofi,mar,0.141414225839378
ofi,mdg,0.045132717051082
ofi,mex,0.0374649977350305
ofi,mlt,0.116652082718713
ofi,mng,0.0717766495245375
ofi,moz,0.632482152178987
ofi,mus,0.906173488429666
ofi,mwi,0.0321212299689996
ofi,mys,0.167385377128874
ofi,nam,0.969792339996531
ofi,nga,0.838372912625361
ofi,nic,0.540436411935499
ofi,nld,0.728927075619499
ofi,nor,0.61834509185408
ofi,npl,0.894348061075885
ofi,nzl,0.155013455445169
ofi,omn,0.496413381885974
ofi,pak,0.126026659325077
ofi,pan,0.613347385164928
ofi,per,0.579545884079194
ofi,phl,0.43971931252856
ofi,pol,0.327945848049876
ofi,pri,0.137707127310454
ofi,prt,0.803277628739963
ofi,pry,0.42670571227981
ofi,qat,0.914678842239544
ofi,rou,0.801640549954578
ofi,rus,0.900210625694234
ofi,rwa,0.016562211970505
ofi,sau,0.703997689652882
ofi,sen,0.280481889297564
ofi,sgp,0.393762342426689
ofi,slv,0.272844158275209
ofi,svk,0.319651849556547
ofi,svn,0.0673195663524494
ofi,swe,0.556966655397273
ofi,tgo,0.400317899983651
ofi,tha,0.66544643879653
ofi,tto,0.914562779424148
ofi,tun,0.573575879278147
ofi,tur,0.0181410750631089
ofi,twn,0.864117772542588
ofi,tza,0.179773389473135
ofi,uga,0.519258704258563
ofi,ukr,0.47095948913983
ofi,ury,0.29458489611392
ofi,usa,0.438199628812831
ofi,ven,0.830700389557141
ofi,vnm,0.975097782984452
ofi,xac,0.245324885858083
ofi,xca,0.0412412482228805
ofi,xcb,0.42708114092514
ofi,xcf,0.435142628453738
ofi,xea,0.82907557719669
ofi,xec,0.289816780466276
ofi,xee,0.542479542122138
ofi,xef,0.162605689588707
ofi,xer,0.860455501272898
ofi,xna,0.84573773874311
ofi,xnf,0.935687487968371
ofi,xoc,0.105802082947209
ofi,xsa,0.0204449133456404
ofi,xsc,0.327307489410295
ofi,xse,0.699837130609661
ofi,xsm,0.200997339551107
ofi,xsu,0.757855403891731
ofi,xtw,0.00837154257747615
ofi,xwf,0.93538701923068
ofi,xws,0.508887349310055
ofi,zaf,0.976682123174091
ofi,zmb,0.633073074930055
ofi,zwe,0.553868323025531
oil,alb,0.708319759030318
oil,are,0.140734809926754
oil,arg,0.943105817063332
oil,arm,0.406136406846493
oil,aus,0.543499198357268
oil,aut,0.0822719381125045
oil,aze,0.262729574729996
oil,bel,0.800884182504999
oil,ben,0.774659921532368
oil,bfa,0.850335180559345
oil,bgd,0.140049228903929
oil,bgr,0.512753255713354
oil,bhr,0.0471535700465864
oil,blr,0.404187106289019
oil,bol,0.44605768074328
oil,bra,0.717296281253446
oil,brn,0.105686675781585
oil,bwa,0.549674774274829
oil,can,0.861651289577228
oil,che,0.763944264073292
oil,chl,0.00404203148198961
oil,chn,0.294749668864547
oil,civ,0.322686789489398
oil,cmr,0.634738596482436
oil,col,0.218220683751865
oil,cri,0.512864913614671
oil,cyp,0.636620983975946
oil,cze,0.121568973122836
oil,deu,0.68928424798548
oil,dnk,0.323333141887375
oil,dom,0.264650712615175
oil,ecu,0.974586636931682
oil,egy,0.512661545071611
oil,esp,0.568887487709181
oil,est,0.216581942093371
oil,eth,0.479757479745976
oil,fin,0.220314842396617
oil,fra,0.865844688152468
oil,gbr,0.197149714507481
oil,geo,0.552599985537193
oil,gha,0.0258408914157515
oil,gin,0.70917585090343
oil,grc,0.195118642828431
oil,gtm,0.176300482709975
oil,hkg,0.496100483276566
oil,hnd,0.460243117124947
oil,hrv,0.781127267186625
oil,hun,0.892067881365916
oil,idn,0.65491652114382
oil,ind,0.221485084108496
oil,irl,0.424565197612896
oil,irn,0.574021530668378
oil,isr,0.30366216698052
oil,ita,0.994214437440715
oil,jam,0.320681141468466
oil,jor,0.396395850541787
oil,jpn,0.939380214356258
oil,kaz,0.141443858834228
oil,ken,0.335608105868515
oil,kgz,0.625577381257408
oil,khm,0.354139501167714
oil,kor,0.794371181414576
oil,kwt,0.941914974304747
oil,lao,0.0960811395579458
oil,lka,0.18426722349135
oil,ltu,0.384258335758928
oil,lux,0.647386719014701
oil,lva,0.624043922610042
oil,mar,0.522359749101842
oil,mdg,0.442294539525597
oil,mex,0.727125530487998
oil,mlt,0.569306469334198
oil,mng,0.976333444387555
oil,moz,0.940765693362193
oil,mus,0.892490512138264
oil,mwi,0.983184444344391
oil,mys,0.479123490630286
oil,nam,0.35544456249388
oil,nga,0.666768674374887
oil,nic,0.201445028903859
oil,nld,0.0853224858161303
oil,nor,0.864309278621066
oil,npl,0.200994865264839
oil,nzl,0.519328667630649
oil,omn,0.0263910868141354
oil,pak,0.129915328137595
oil,pan,0.786453848127636
oil,per,0.619920404752177
oil,phl,0.253168080895071
oil,pol,0.584634796634269
oil,pri,0.979015235893003
oil,prt,0.365516173272202
oil,pry,0.705439265131346
oil,qat,0.291694883418908
oil,rou,0.429775549730596
oil,rus,0.782115981688493
oil,rwa,0.846759710707161
oil,sau,0.260236574503187
oil,sen,0.184535574703394
oil,sgp,0.643439787943367
oil,slv,0.977903645033502
oil,svk,0.865007527933707
oil,svn,0.597207183003091
oil,swe,0.181100370596116
oil,tgo,0.110212832448831
oil,tha,0.798555331975268
oil,tto,0.826642966598005
oil,tun,0.18313891495963
oil,tur,0.734091482893125
oil,twn,0.650638860629793
oil,tza,0.258197888578927
oil,uga,0.987164082933035
oil,ukr,0.237476871236475
oil,ury,0.828888793845479
oil,usa,0.348834047935265
oil,ven,0.15001641674579
oil,vnm,0.0345638583187895
oil,xac,0.736927771422261
oil,xca,0.382859967041681
oil,xcb,0.0597339408605965
oil,xcf,0.828156691025407
oil,xea,0.229874319922227
oil,xec,0.443139936577455
oil,xee,0.861790827029348
oil,xef,0.259294457701204
oil,xer,0.875301154158137
oil,xna,0.381170220440922
oil,xnf,0.467514534570488
oil,xoc,0.920649674519033
oil,xsa,0.202233950668493
oil,xsc,0.139469458718239
oil,xse,0.0976587311649645
oil,xsm,0.607207064625281
oil,xsu,0.542049731798516
oil,xtw,0.331420345741621
oil,xwf,0.859509125541356
oil,xws,0.689966784986598
oil,zaf,0.536953643883111
oil,zmb,0.786734596615172
oil,zwe,0.79973509504432
ome,alb,0.491426678983719
ome,are,0.692626298602421
ome,arg,0.0525145420999011
ome,arm,0.27758619042402
ome,aus,0.264357196186507
ome,aut,0.212048811231066
ome,aze,0.224764832863087
ome,bel,0.432462832768549
ome,ben,0.418175588831775
ome,bfa,0.79615357440155
ome,bgd,0.974139151305333
ome,bgr,0.557961101945216
ome,bhr,0.843975092083269
ome,blr,0.567821889656769
ome,bol,0.435548105928611
ome,bra,0.517451310433068
ome,brn,0.999940094190939
ome,bwa,0.0213253857976868
ome,can,0.973756592468727
ome,che,0.919201385382475
ome,chl,0.180197291731068
ome,chn,0.145719392211777
ome,civ,0.0111855543811374
ome,cmr,0.537655875988724
ome,col,0.955491458032262
ome,cri,0.45215362338593
ome,cyp,0.843985301919269
ome,cze,0.940716522656046
ome,deu,0.986738384157472
ome,dnk,0.621262608544823
ome,dom,0.810392805030977
ome,ecu,0.937982735981599
ome,egy,0.0887603704972116
ome,esp,0.448738212171821
ome,est,0.477810763836273
ome,eth,0.762124448757966
ome,fin,0.0649522045476394
ome,fra,0.12474072523061
ome,gbr,0.0125678212619792
ome,geo,0.445615344621909
ome,gha,0.550297881606634
ome,gin,0.406417430306467
ome,grc,0.505071444350966
ome,gtm,0.275012855404984
ome,hkg,0.575873332425962
ome,hnd,0.937037414039428
ome,hrv,0.0946740394763094
ome,hun,0.0555536103445836
ome,idn,0.759829436834534
ome,ind,0.0917985216238351
ome,irl,0.895461432387734
ome,irn,0.383169034663391
ome,isr,0.0551539883157796
ome,ita,0.969787543229268
ome,jam,0.310340270741927
ome,jor,0.682475169567295
ome,jpn,0.214625860124222
ome,kaz,0.768815673663879
ome,ken,0.430749316069574
ome,kgz,0.479893487725474
ome,khm,0.169751131008496
ome,kor,0.664308787954043
ome,kwt,0.844062672550539
ome,lao,0.571212893283644
ome,lka,0.0935984672120351
ome,ltu,0.671689362239162
ome,lux,0.198505085777839
ome,lva,0.614122272392279
ome,mar,0.0153395369032378
ome,mdg,0.222179430721746
ome,mex,0.48180233473855
ome,mlt,0.927540664222559
ome,mng,0.927392181202289
ome,moz,0.0910530098811606
ome,mus,0.748955789899147
ome,mwi,0.682338210942193
ome,mys,0.531522377373202
ome,nam,0.806239023674148
ome,nga,0.969110865399501
ome,nic,0.0777389315815132
ome,nld,0.358831234781011
ome,nor,0.807644963330193
ome,npl,0.161086252207303
ome,nzl,0.333293052389289
ome,omn,0.569780402140114
ome,pak,0.024671110474788
ome,pan,0.972832580773974
ome,per,0.784390055659955
ome,phl,0.130807488664421
ome,pol,0.160435335639408
ome,pri,0.945947064875192
ome,prt,0.306451537668281
ome,pry,0.426083136266464
ome,qat,0.0390828659355148
ome,rou,0.933972344252134
ome,rus,0.593516417743767
ome,rwa,0.516670015719304
ome,sau,0.171566940946323
ome,sen,0.491220736503076
ome,sgp,0.427788049424816
ome,slv,0.149104157619775
ome,svk,0.0674059882567691
ome,svn,0.753291920589336
ome,swe,0.921210289067743
ome,tgo,0.762233125734553
ome,tha,0.73296329962404
ome,tto,0.399008709414334
ome,tun,0.377064856584624
ome,tur,0.916478812973403
ome,twn,0.507615754760399
ome,tza,0.96516938371841
ome,uga,0.331811817084492
ome,ukr,0.875794624908179
ome,ury,0.561224815220001
ome,usa,0.382678852406739
ome,ven,0.753960102911681
ome,vnm,0.418059604945809
ome,xac,0.351654154534415
ome,xca,0.978686535332455
ome,xcb,0.315682078310715
ome,xcf,0.967492989748451
ome,xea,0.974299730551679
ome,xec,0.700467835190073
ome,xee,0.501362912053826
ome,xef,0.244562761449599
ome,xer,0.738758413107889
ome,xna,0.466697928133908
ome,xnf,0.102676935291394
ome,xoc,0.54093959938723
ome,xsa,0.157699068159448
ome,xsc,0.183659482951088
ome,xse,0.162498339744116
ome,xsm,0.933049186811293
ome,xsu,0.490448904240449
ome,xtw,0.40730230487863
ome,xwf,0.0767664178688759
ome,xws,0.536852551116641
ome,zaf,0.252844813659484
ome,zmb,0.87705033229085
ome,zwe,0.151739103461203
omf,alb,0.329931007481078
omf,are,0.261475715786084
omf,arg,0.157555970268294
omf,arm,0.971882754033579
omf,aus,0.738052340468541
omf,aut,0.623336333082104
omf,aze,0.68533520607578
omf,bel,0.63158676928254
omf,ben,0.744091325865506
omf,bfa,0.301618261236568
omf,bgd,0.804750100782637
omf,bgr,0.863953685243996
omf,bhr,0.0676584129535293
omf,blr,0.551571330415802
omf,bol,0.962582644200544
omf,bra,0.728496704640817
omf,brn,0.434568893226181
omf,bwa,0.841222959555191
omf,can,0.406995979065059
omf,che,0.263580590672465
omf,chl,0.286126496932584
omf,chn,0.145711361200554
omf,civ,0.0414384821564917
omf,cmr,0.0830721281591131
omf,col,0.294309474780785
omf,cri,0.0366966388329533
omf,cyp,0.335290670097489
omf,cze,0.311550609768037
omf,deu,0.974158898563787
omf,dnk,0.39386410132029
omf,dom,0.386059377045931
omf,ecu,0.280339988386339
omf,egy,0.654148606714546
omf,esp,0.225473130893246
omf,est,0.531538627988089
omf,eth,0.0622557636004168
omf,fin,0.384934059450639
omf,fra,0.179055598491084
omf,gbr,0.929268316507112
omf,geo,0.181525970884515
omf,gha,0.0846206173912503
omf,gin,0.468159279043277
omf,grc,0.0744393564062092
omf,gtm,0.539980110427407
omf,hkg,0.909164992729238
omf,hnd,0.177525727523883
omf,hrv,0.185070475254759
omf,hun,0.79484841388973
omf,idn,0.285769860476331
omf,ind,0.337312235320498
omf,irl,0.667106191748498
omf,irn,0.688008842238692
omf,isr,0.127321621176745
omf,ita,0.94265119263099
omf,jam,0.27494249668726
omf,jor,0.419398219661309
omf,jpn,0.643498710508559
omf,kaz,0.836748344038103
omf,ken,0.250173882051884
omf,kgz,0.100088515205326
omf,khm,0.448645546926361
omf,kor,0.967689932178683
omf,kwt,0.48623254302204
omf,lao,0.908745880253663
omf,lka,0.955588192450688
omf,ltu,0.715844927606126
omf,lux,0.38961170241458
omf,lva,0.827099713510221
omf,mar,0.836092382273148
omf,mdg,0.174604014767727
omf,mex,0.883209204506003
omf,mlt,0.73633945473934
omf,mng,0.312745870944851
omf,moz,0.994179238407704
omf,mus,0.131751627829304
omf,mwi,0.385025681616915
omf,mys,0.513134972636047
omf,nam,0.220366143266034
omf,nga,0.165420484400246
omf,nic,0.786604538145133
omf,nld,0.326627396660352
omf,nor,0.259720626328059
omf,npl,0.33099605977956
omf,nzl,0.107543801899609
omf,omn,0.0274300353575582
omf,pak,0.311996513080518
omf,pan,0.0960089463712746
omf,per,0.795263241125937
omf,phl,0.589380648827758
omf,pol,0.554977590938378
omf,pri,0.522502800659792
omf,prt,0.721194559200112
omf,pry,0.905790511197235
omf,qat,0.925721502694364
omf,rou,0.976575856222643
omf,rus,0.102085076795853
omf,rwa,0.322763703773526
omf,sau,0.478391430650967
omf,sen,0.0234399138231194
omf,sgp,0.668736923117655
omf,slv,0.333862079557879
omf,svk,0.857476871783507
omf,svn,0.0513532447920205
omf,swe,0.823868680977276
omf,tgo,0.039386260184353
omf,tha,0.258328789428539
omf,tto,0.3771241169864
omf,tun,0.860695426248889
omf,tur,0.956902092475953
omf,twn,0.554412293243529
omf,tza,0.241617368700505
omf,uga,0.319758631062681
omf,ukr,0.85192323043216
omf,ury,0.347668861199313
omf,usa,0.431836480016936
omf,ven,0.953440344564586
omf,vnm,0.670560658128975
omf,xac,0.335796967229037
omf,xca,0.000941883966204688
omf,xcb,0.160151679801477
omf,xcf,0.446286811013871
omf,xea,0.552970268635658
omf,xec,0.330960789966175
omf,xee,0.782627814357449
omf,xef,0.843045437516397
omf,xer,0.374519428590351
omf,xna,0.862221766346487
omf,xnf,0.378381312619549
omf,xoc,0.426474675595746
omf,xsa,0.754446908432307
omf,xsc,0.403047024233845
omf,xse,0.204619726546176
omf,xsm,0.586635627398882
omf,xsu,0.466805771112809
omf,xtw,0.975956354498927
omf,xwf,0.273956428765991
omf,xws,0.703857215059308
omf,zaf,0.18976429246529
omf,zmb,0.633873943210963
omf,zwe,0.982550636603408
omn,alb,0.343253337514954
omn,are,0.475200379715656
omn,arg,0.0547480686964048
omn,arm,0.552349655380686
omn,aus,0.909256469143825
omn,aut,0.818079006639143
omn,aze,0.903146092660142
omn,bel,0.0852417046884579
omn,ben,0.915592798464703
omn,bfa,0.190901349590832
omn,bgd,0.56243738941579
omn,bgr,0.793307962420891
omn,bhr,0.746868322560792
omn,blr,0.802572652730739
omn,bol,0.653546430349805
omn,bra,0.45318985200725
omn,brn,0.628879433047283
omn,bwa,0.99840636476208
omn,can,0.735585254473029
omn,che,0.963756046814878
omn,chl,0.244892940481758
omn,chn,0.919726335237825
omn,civ,0.541002287282011
omn,cmr,0.175680434766668
omn,col,0.140019840147932
omn,cri,0.33940687312975
omn,cyp,0.198699112010131
omn,cze,0.4924207245981
omn,deu,0.219576573535023
omn,dnk,0.738881064318744
omn,dom,0.405046195850632
omn,ecu,0.680096637502014
omn,egy,0.669271652073181
omn,esp,0.198792214277829
omn,est,0.494894115401919
omn,eth,0.23565908154367
omn,fin,0.00331816572784537
omn,fra,0.296037695636626
omn,gbr,0.418356862722557
omn,geo,0.979600846623631
omn,gha,0.336527666315984
omn,gin,0.0841381997881007
omn,grc,0.421301392603023
omn,gtm,0.301361014394056
omn,hkg,0.338402009992612
omn,hnd,0.218787727673026
omn,hrv,0.0679056979241785
omn,hun,0.38137859227161
omn,idn,0.829140782451322
omn,ind,0.491546927154338
omn,irl,0.659677475400944
omn,irn,0.522800770896876
omn,isr,0.604431905658565
omn,ita,0.287772232809532
omn,jam,0.884889384580536
omn,jor,0.469939931857524
omn,jpn,0.799117021733727
omn,kaz,0.262093437523113
omn,ken,0.279330355955898
omn,kgz,0.787052444262778
omn,khm,0.839030828068314
omn,kor,0.997274418258877
omn,kwt,0.132944918098687
omn,lao,0.706647097274963
omn,lka,0.0506114115332792
omn,ltu,0.139829796708613
omn,lux,0.940408872737271
omn,lva,0.679878556885863
omn,mar,0.037032009512352
omn,mdg,0.700270167959507
omn,mex,0.33368240637455
omn,mlt,0.196439452089136
omn,mng,0.783659503954509
omn,moz,0.234960442007656
omn,mus,0.56124685864964
omn,mwi,0.0544694962396826
omn,mys,0.152751025543584
omn,nam,0.586152200942585
omn,nga,0.47608894278345
omn,nic,0.688056359850597
omn,nld,0.0755067274604029
omn,nor,0.753873184613428
omn,npl,0.998633810040695
omn,nzl,0.52030418042877
omn,omn,0.166271016055951
omn,pak,0.823529286992455
omn,pan,0.609026407761012
omn,per,0.539552496856486
omn,phl,0.846793216133479
omn,pol,0.90731620682091
omn,pri,0.759859267036543
omn,prt,0.842470160021762
omn,pry,0.16938944679405
omn,qat,0.750304230746518
omn,rou,0.452241980574664
omn,rus,0.0119138099153992
omn,rwa,0.693636030684177
omn,sau,0.879722172168963
omn,sen,0.495895301452105
omn,sgp,0.749281677405521
omn,slv,0.385142482271135
omn,svk,0.587523417936156
omn,svn,0.617993792098265
omn,swe,0.973838979891776
omn,tgo,0.25365740633668
omn,tha,0.77221561750381
omn,tto,0.611763487119792
omn,tun,0.145331244519652
omn,tur,0.622278495259422
omn,twn,0.706383941901103
omn,tza,0.675151956953875
omn,uga,0.450128985735933
omn,ukr,0.187297053500353
omn,ury,0.262495189715187
omn,usa,0.147203433585841
omn,ven,0.554547334744972
omn,vnm,0.630436191941572
omn,xac,0.964772352390962
omn,xca,0.308870700461723
omn,xcb,0.868517874720312
omn,xcf,0.583840153533747
omn,xea,0.495402207654115
omn,xec,0.876125194163711
omn,xee,0.351778755930815
omn,xef,0.42721985252863
omn,xer,0.520803243759613
omn,xna,0.0273962316757851
omn,xnf,0.26820676070549
omn,xoc,0.368465053817316
omn,xsa,0.989273230718786
omn,xsc,0.959352716912439
omn,xse,0.788088790230506
omn,xsm,0.848242861272976
omn,xsu,0.687929264144533
omn,xtw,0.59439048294223
omn,xwf,0.137773570523126
omn,xws,0.810212594242774
omn,zaf,0.7325220030894
omn,zmb,0.566951067084152
omn,zwe,0.302760916996495
omt,alb,0.715329706559635
omt,are,0.739361082374111
omt,arg,0.653215435946373
omt,arm,0.358443016075683
omt,aus,0.480867840796493
omt,aut,0.0366864783569508
omt,aze,0.72633801525045
omt,bel,0.473425508540312
omt,ben,0.226283618552831
omt,bfa,0.956443890142314
omt,bgd,0.504253780865392
omt,bgr,0.32059207601034
omt,bhr,0.553537966576779
omt,blr,0.941494632951508
omt,bol,0.939143180199719
omt,bra,0.515634803168867
omt,brn,0.466478486392554
omt,bwa,0.682132784646047
omt,can,0.974350373210192
omt,che,0.332529327971843
omt,chl,0.0492943308149949
omt,chn,0.856027555633048
omt,civ,0.339924786624384
omt,cmr,0.122294764848187
omt,col,0.268154073099551
omt,cri,0.94700617464912
omt,cyp,0.640023197677252
omt,cze,0.367922509218479
omt,deu,0.645746925196646
omt,dnk,0.969267017845732
omt,dom,0.864847997820129
omt,ecu,0.636773355260137
omt,egy,0.207032624810933
omt,esp,0.78913069594998
omt,est,0.231204935291409
omt,eth,0.0160239577333012
omt,fin,0.0606648401375832
omt,fra,0.834261826734684
omt,gbr,0.553791118402176
omt,geo,0.0630494295126945
omt,gha,0.565700333652507
omt,gin,0.601344933071058
omt,grc,0.638153397448657
omt,gtm,0.415375304229566
omt,hkg,0.219713739146151
omt,hnd,0.88871891522712
omt,hrv,0.754263822424273
omt,hun,0.97647955184155
omt,idn,0.864677840406048
omt,ind,0.170233388424485
omt,irl,0.515158039148025
omt,irn,0.333486049512207
omt,isr,0.0700022281770912
omt,ita,0.962430577923883
omt,jam,0.867696307138364
omt,jor,0.871742646449854
omt,jpn,0.70029666380058
omt,kaz,0.225248623465778
omt,ken,0.380887183931256
omt,kgz,0.851898491061926
omt,khm,0.7461928358902
omt,kor,0.082637934341789
omt,kwt,0.155200134488462
omt,lao,0.952701816330177
omt,lka,0.134388628862685
omt,ltu,0.575583927778182
omt,lux,0.316754101078973
omt,lva,0.0877676911302959
omt,mar,0.132812755076697
omt,mdg,0.585970276291464
omt,mex,0.469592651449019
omt,mlt,0.334970637804352
omt,mng,0.917626589134536
omt,moz,0.558222276632779
omt,mus,0.355553212229337
omt,mwi,0.304338986603863
omt,mys,0.105804796582897
omt,nam,0.92075385251815
omt,nga,0.703982270008889
omt,nic,0.674728652603831
omt,nld,0.979774020119798
omt,nor,0.0352558985163265
omt,npl,0.0520476982743204
omt,nzl,0.485395901548909
omt,omn,0.925734419879637
omt,pak,0.599675349796275
omt,pan,0.796980229322819
omt,per,0.688715010105581
omt,phl,0.234475202968447
omt,pol,0.371690500521535
omt,pri,0.0335388821469926
omt,prt,0.930720834770966
omt,pry,0.634024169197922
omt,qat,0.00768506166602521
omt,rou,0.0827324429037433
omt,rus,0.836782229908928
omt,rwa,0.337255537913288
omt,sau,0.439216702961322
omt,sen,0.390774789022355
omt,sgp,0.748696750031457
omt,slv,0.769785590388746
omt,svk,0.54827286211515
omt,svn,0.0805731907628442
omt,swe,0.760829287603667
omt,tgo,0.291032883901857
omt,tha,0.763314963226004
omt,tto,0.146892326604629
omt,tun,0.76160878323867
omt,tur,0.592613464141353
omt,twn,0.364726537883082
omt,tza,0.973803711708203
omt,uga,0.880219133508987
omt,ukr,0.271718313785231
omt,ury,0.281156858153847
omt,usa,0.484990873669105
omt,ven,0.507147912791859
omt,vnm,0.234036890850989
omt,xac,0.712872472074483
omt,xca,0.266401438370061
omt,xcb,0.428996033140877
omt,xcf,0.231834299701334
omt,xea,0.555707916565725
omt,xec,0.409977774579169
omt,xee,0.816496014070557
omt,xef,0.917082448484851
omt,xer,0.215043792383641
omt,xna,0.679081332397192
omt,xnf,0.559968864064136
omt,xoc,0.767472005136602
omt,xsa,0.0643801324260217
omt,xsc,0.534644423963917
omt,xse,0.524227179119256
omt,xsm,0.86254492159076
omt,xsu,0.537152271770979
omt,xtw,0.683428434278053
omt,xwf,0.338490407926626
omt,xws,0.402235432493571
omt,zaf,0.885058598566749
omt,zmb,0.658725538986334
omt,zwe,0.181737166013904
osd,alb,0.929564091621307
osd,are,0.97757230394594
osd,arg,0.456849680888405
osd,arm,0.304263446017767
osd,aus,0.50196656945131
osd,aut,0.693769990689457
osd,aze,0.253039873890582
osd,bel,0.57707561413104
osd,ben,0.81314266746485
osd,bfa,0.417271006815118
osd,bgd,0.913813768243945
osd,bgr,0.328787323775929
osd,bhr,0.882745949291908
osd,blr,0.561459156695567
osd,bol,0.614650093509346
osd,bra,0.204619034342066
osd,brn,0.765598820721416
osd,bwa,0.598641412456707
osd,can,0.25194646590359
osd,che,0.103144062238467
osd,chl,0.991168178701741
osd,chn,0.719045589538227
osd,civ,0.993092333833157
osd,cmr,0.342884425320559
osd,col,0.156663816260712
osd,cri,0.0279062361622078
osd,cyp,0.839246950349863
osd,cze,0.486082562670916
osd,deu,0.96889826933095
osd,dnk,0.767619544263343
osd,dom,0.566558843699816
osd,ecu,0.500388151530001
osd,egy,0.669144285585624
osd,esp,0.569134606904746
osd,est,0.263316056245478
osd,eth,0.879708078027155
osd,fin,0.623760377599275
osd,fra,0.622680393203186
osd,gbr,0.0311475139213391
osd,geo,0.805967068250997
osd,gha,0.201814354138985
